"","ID_no_Rep_dup","LogPopBio","Time","(weights)",".fitted",".resid"
"782","146_1",7.33311702102556,263.087435401279,1,7.83484219957703,-0.50172517855147
"783","146_1",8.3062628312528,263.911290322581,1,7.8367764742165,0.469486357036304
"784","146_1",7.39684262689667,266.245545932935,1,7.84209161353073,-0.44524898663406
"785","146_1",7.72131108856219,266.286841918965,1,7.84218348992063,-0.120872401358443
"786","146_1",7.49392359062699,266.957901691956,1,7.84366618188358,-0.349742591256591
"787","146_1",7.7846473322793,270.494902895439,1,7.85116898016187,-0.066521647882575
"788","146_1",8.817495339453,285.32635627817,1,7.87755940415869,0.93993593529431
"789","146_1",8.34571819619133,288.766311914482,1,7.88266344129018,0.463054754901149
"790","146_1",8.86395922316351,291.282269863369,1,7.88618503242168,0.977774190741826
"791","146_1",7.79191542582061,294.645827925526,1,7.89063024305431,-0.0987148172336987
"792","146_1",7.75349835995941,310.74093848078,1,7.90828050928824,-0.154782149328831
"793","146_1",8.14156264011138,314.290328480072,1,7.91147841495462,0.230084225156762
"794","146_1",7.83085164122047,320.900783443849,1,7.91687179321682,-0.086020151996351
"795","146_1",7.98413054251127,345.07029166765,1,7.93157297752961,0.0525575649816634
"796","147_1",0.907992543124807,1.51969228590983,1,1.0049426884763,-0.0969501453514925
"797","147_1",1.10189489581613,3.64437076716145,1,1.06443737676458,0.0374575190515505
"798","147_1",1.45751232980154,7.18963116785051,1,1.23288162177233,0.224630708029213
"799","147_1",1.13252471859735,8.54826910824271,1,1.32525221965073,-0.192727501053384
"800","147_1",1.4891804516601,9.29366165608705,1,1.38316712597582,0.106013325684275
"801","147_1",1.29423979989145,9.96885102768015,1,1.44018369612669,-0.145943896235243
"802","147_1",1.61792953724898,12.1100479033438,1,1.65013162607592,-0.0322020888269428
"803","147_1",1.77964461854308,13.5306298227812,1,1.8137711325848,-0.0341265140417151
"804","147_1",1.38976331500578,14.8810085659674,1,1.98670042016946,-0.596937105163677
"805","147_1",2.10359393066994,14.9718597352337,1,1.99892054863078,0.104673382039164
"806","147_1",1.74641904806853,15.6264011138118,1,2.08906612349127,-0.342647075422737
"807","147_1",2.55733062746301,16.4296080420983,1,2.20457911821486,0.352751509248146
"808","147_1",2.94617363192298,17.8790971517569,1,2.42574330280989,0.520430329113089
"809","147_1",2.23182386672015,19.1881799089129,1,2.63809551079293,-0.406271644072783
"810","147_1",2.49113906128325,19.9211836609482,1,2.76158516493736,-0.270446103654109
"811","147_1",3.07492271751186,20.6954833990136,1,2.89517820270718,0.179744514804678
"812","147_1",3.46402529674116,21.445005545461,1,3.02722741469224,0.436797882048918
"813","147_1",3.46402529674116,21.445005545461,1,3.02722741469224,0.436797882048918
"814","147_1",3.20367180310074,23.5118696462704,1,3.40241464582551,-0.198742842724767
"815","147_1",3.39835288010005,23.5366472378885,1,3.40699055418573,-0.00863767408567773
"816","147_1",3.62548080326592,23.5655544281096,1,3.4123310051755,0.213149798090425
"817","147_1",3.30075276683106,24.2242254052906,1,3.5345254712645,-0.233772704433437
"818","147_1",4.24171130566109,24.3439837647781,1,3.55683723337766,0.684874072283426
"819","147_1",3.81886400641858,27.0901668357836,1,4.07285495173813,-0.25399094531955
"820","147_1",4.1433324680841,27.1314628218137,1,4.08063702312615,0.0626954449579458
"821","147_1",4.37046039124997,27.1603700120348,1,4.08608418243189,0.284376208818083
"822","147_1",4.43431578450575,29.9684970620856,1,4.61158748179125,-0.177271697285502
"823","147_1",5.05028671213158,31.4468933619653,1,4.88260606755544,0.167680644576141
"824","147_1",5.82901102012884,31.5460037284376,1,4.90057358690455,0.928437433224295
"825","147_1",4.20640913703188,32.039490761498,1,4.98961206983082,-0.783202932798941
"826","147_1",4.66066498336362,32.0973051419402,1,4.9999955072975,-0.339330523933882
"827","147_1",4.82289921419638,32.1179531349553,1,5.00370137775114,-0.180802163554758
"828","147_1",5.89234726384595,35.7540647049107,1,5.63262623138782,0.259721032458128
"829","147_1",5.30804445807868,36.3796988932676,1,5.73546755448201,-0.42742309640333
"830","147_1",5.50220638553933,37.804410411308,1,5.96306121773362,-0.460854832194294
"831","147_1",6.11739858885716,41.3827076008212,1,6.49163014410851,-0.374231555251347
"832","147_1",7.02539113198197,42.898270288128,1,6.69619610041468,0.329195031567294
"833","147_1",5.98683247988296,43.4660900960427,1,6.76984662083778,-0.783014140954824
"834","147_1",7.21981263421195,43.6230148429573,1,6.78991375077737,0.429898883434584
"835","147_1",7.80242820397857,47.547165915473,1,7.25184193413833,0.55058626984024
"836","147_1",7.0560209547632,47.8021686292092,1,7.27925782469581,-0.223236869932607
"837","147_1",7.41267668782594,48.5475611770536,1,7.35763020542103,0.0550464824049079
"838","147_1",7.05550180522453,49.2021025556316,1,7.42430663899751,-0.368804833772977
"839","147_1",7.54194492295349,49.964013497888,1,7.49943967928118,0.0425052436723057
"840","147_1",7.91469429171484,51.0614543266395,1,7.60307179228553,0.311622499429315
"841","147_1",6.69780777308446,51.256577860632,1,7.62094120191837,-0.923133428833914
"842","147_1",6.95738254241688,51.2896146494561,1,7.62395030098388,-0.666567758567001
"843","147_1",7.37893196781273,52.0432663945065,1,7.69131746988014,-0.312385502067408
"844","147_1",7.63850673714515,52.0763031833306,1,7.69421500706375,-0.0557082699186031
"845","147_1",8.46525237746891,53.9315253557354,1,7.84965327983751,0.615599097631399
"846","147_1",7.73506855133681,54.1885928687732,1,7.87009054620865,-0.135021994871837
"847","147_1",7.66991528423437,54.8803006347783,1,7.9237949924368,-0.25387970820243
"848","147_1",8.07550086131628,54.931920617316,1,7.92772842675705,0.147772434559232
"849","147_1",8.65941430492956,55.3562368737759,1,7.95967550258405,0.699738802345514
"850","147_1",8.33455648111003,56.3648913325625,1,8.03290811803545,0.301648363074577
"851","147_1",7.83137079075914,57.0008495174269,1,8.07717228405108,-0.245801493291937
"852","147_1",8.46265662977559,60.9311949878472,1,8.32034762825794,0.142309001517653
"853","147_1",9.03034665030559,61.3534464450056,1,8.3435751252584,0.686771525047188
"854","147_1",8.21904570875711,61.6001899615357,1,8.3569052468321,-0.137859538074993
"855","147_1",8.5252141491847,67.2391568539538,1,8.61720900901275,-0.0919948598280502
"856","147_1",8.83332940038228,67.628371522288,1,8.63234300627919,0.200986394103092
"857","147_1",8.3627203435826,67.9184758241499,1,8.64340947911609,-0.280689135533487
"858","147_1",9.10847865587465,69.4133905184416,1,8.69764555739153,0.410833098483124
"859","147_1",8.5724567572032,71.0951695495198,1,8.75339816151816,-0.180941404314956
"860","147_1",8.88031243363145,72.1843511810652,1,8.78674631952856,0.0935661141028863
"861","147_1",9.04254666446421,72.2049991740803,1,8.78735857703289,0.255188087431319
"862","147_1",10.1293862236591,72.6933242088869,1,8.80162833546314,1.32775788819596
"863","147_1",8.78232295820846,73.9218797932841,1,8.83580010334791,-0.0534771451394533
"864","147_1",8.84656771361824,75.6800563985181,1,8.88065922505543,-0.0340915114371896
"865","147_1",9.07291691247611,77.8088644783727,1,8.92916865504606,0.143748257430049
"866","147_1",8.95883380135451,79.1943448096845,1,8.95764077646624,0.00119302488826989
"867","147_1",9.57519409113434,79.6227906647474,1,8.96598615697423,0.609207934160107
"868","147_1",9.02307855676428,80.9525214149185,1,8.99058446084764,0.0324940959166398
"869","147_1",9.24981711777616,82.0313790499563,1,9.00916950297245,0.240647614803715
"870","147_1",8.79218679944309,91.0731351912594,1,9.12579765271207,-0.333610853268979
"871","147_1",8.79166764990443,92.4730691176818,1,9.13885014954077,-0.347182499636338
"872","147_1",9.37480236920971,94.9972862637751,1,9.15977540125199,0.215026967957717
"873","147_1",8.82216768530099,97.7269509403686,1,9.17908822840737,-0.356920543106376
"874","147_1",9.08174245463341,97.7599877291927,1,9.17930299352426,-0.097560538890848
"875","147_1",8.69212072586545,98.4103995091677,1,9.18344488988033,-0.49132416401488
"876","147_1",9.34105764919649,98.492991481228,1,9.183959270668,0.15709837852849
"877","147_1",8.98349340444109,100.197483304623,1,9.1940199285775,-0.21052652413641
"878","147_1",9.24306817377351,100.230520093447,1,9.19420484275403,0.0488633310194775
"879","147_1",8.85253793331288,103.330816244661,1,9.210007719432,-0.357469786119122
"880","147_1",8.94935932227387,104.743138966892,1,9.21627752081617,-0.266918198542296
"881","147_1",8.97661467305378,118.746607829719,1,9.25633324447178,-0.279718571418
"882","147_1",9.12223611864927,119.815141468249,1,9.25820602999231,-0.135969911343038
"883","147_1",9.39621728767964,124.750011798853,1,9.26543156019767,0.130785727481967
"884","148_1",0.796797889273036,0.994436867528478,1,0.613571109613552,0.183226779659484
"885","148_1",0.292155275124147,1.37191095293657,1,0.645722926770396,-0.353567651646249
"886","148_1",0.828834389825654,1.93077948506389,1,0.700597789596725,0.128236600228929
"887","148_1",0.666078130147124,1.99413823783853,1,0.70739334262611,-0.0413152124789862
"888","148_1",1.05610389850285,2.92844894201966,1,0.822042284710725,0.234061613792125
"889","148_1",1.23452282362068,3.9888306338646,1,0.986918264149072,0.247604559471608
"890","148_1",1.05552818971913,3.98984659054175,1,0.987094682770574,0.0684335069485564
"891","148_1",0.843989076926388,3.99104726661474,1,0.987303223656608,-0.14331414673022
"892","148_1",0.713811161361626,3.99178614419812,1,0.98743158136101,-0.273620419999384
"893","148_1",0.973726744597722,4.80196541437178,1,1.1396200747305,-0.165893330132774
"894","148_1",1.15261978283156,4.98825492508089,1,1.17785299652421,-0.0252332136926521
"895","148_1",1.46131821918187,5.86059227195621,1,1.37284434837281,0.0884738708090571
"896","148_1",0.973151035814009,5.86336306289387,1,1.37350505543891,-0.400354019624905
"897","148_1",1.8192736217624,5.92099551439733,1,1.38730623310976,0.431967388652644
"898","148_1",1.16835017871601,5.98712505810964,1,1.40327931309856,-0.234929134382549
"899","148_1",1.75364282041888,6.92032744591569,1,1.64391591072361,0.109726909695266
"900","148_1",1.63973714429971,6.92097396380115,1,1.64409220466841,-0.00435506036870437
"901","148_1",1.49321925884421,7.04667551267329,1,1.67861213758555,-0.185392878741339
"902","148_1",2.2412681602256,7.91651914770471,1,1.93022968124407,0.311038478981529
"903","148_1",1.75310097685773,7.91928993864237,1,1.9310651840816,-0.177964207223875
"904","148_1",1.54156186406499,7.92049061471536,1,1.93142729948515,-0.389865435420159
"905","148_1",2.6963828863637,8.85046041309415,1,2.22294263239216,0.473440253971537
"906","148_1",2.20814797255069,8.97810151562263,1,2.26456300349139,-0.0564150309406988
"907","148_1",2.38710874122967,9.03952071474091,1,2.28471797055685,0.102390770672818
"908","148_1",2.76113319192037,9.47444253225662,1,2.42970067349128,0.331432518429094
"909","148_1",2.38663462811368,9.91361289587675,1,2.57980925165115,-0.193174623537468
"910","148_1",2.25645671254891,9.91435177346013,1,2.5800646909906,-0.323607978441685
"911","148_1",2.89104018570456,9.97318490103659,1,2.6004336619878,0.290606523716765
"912","148_1",2.7445900306942,9.97401613831789,1,2.60072186601829,0.143868164675908
"913","148_1",3.10230837671673,10.4714654713269,1,2.7751529372539,0.327155439462832
"914","148_1",3.02067625770819,10.9714085161799,1,2.95394660267068,0.0667296550375145
"915","148_1",3.3293746940585,11.8437458630552,1,3.27228004257578,0.0570946514827155
"916","148_1",3.60596889941105,11.9046109039859,1,3.29472034990052,0.311248549510526
"917","148_1",3.21543515271676,11.9068275367361,1,3.2955380495196,-0.0801028968028419
"918","148_1",3.45897690083955,12.9044046339939,1,3.6658480887264,-0.20687118788685
"919","148_1",4.23950255066699,13.8989338612203,1,4.03639819705242,0.203104353614569
"920","148_1",3.71879088840793,13.9018893715538,1,4.03749686857371,-0.318705980165781
"921","148_1",4.1580397577713,14.0867011270962,1,4.10613872108142,0.051901036689876
"922","148_1",3.8000504899682,14.0887330404505,1,4.10689270337233,-0.30684221340413
"923","148_1",4.4506014155663,14.7093902104877,1,4.33627505773233,0.114326357833968
"924","148_1",3.97870647164403,14.7120686417275,1,4.33726026957659,-0.358553797932565
"925","148_1",4.30404966488823,14.8975269151553,1,4.40536188332414,-0.10131221843591
"926","148_1",3.83212085574339,14.9626405021905,1,4.4292153707982,-0.597094515054813
"927","148_1",5.79943629797701,17.9483524569219,1,5.4758062459509,0.323630052026106
"928","148_1",5.60416942462987,17.949460773297,1,5.47617314424886,0.127996280381014
"929","148_1",5.44144703017391,17.9503843702762,1,5.47647887855456,-0.0350318483806547
"930","148_1",5.32754135405474,17.9510308881616,1,5.4766928848458,-0.149151530791063
"931","148_1",5.96185390542982,18.5093452621014,1,5.65908053662946,0.302773368800356
"932","148_1",6.77468697759046,19.9407358604999,1,6.10327888693523,0.671408090655235
"933","148_1",6.56314786479772,19.9419365365729,1,6.10363671740695,0.459511147390775
"934","148_1",5.81462485030032,19.9461850826773,1,6.10490268312014,-0.29027783281982
"935","148_1",6.38391617433816,20.379998583818,1,6.23248797204923,0.151428202288931
"936","148_1",5.99304377541816,21.0065667745223,1,6.41082184665144,-0.41777807123328
"937","148_1",6.659697614349,21.9393073638387,1,6.66312411652869,-0.00342650217969176
"938","148_1",6.52951969878424,21.9400462414221,1,6.66331770193607,-0.133798003151834
"939","148_1",6.38306954377388,21.9408774787034,1,6.66353547363296,-0.28046592985908
"940","148_1",6.90374734081036,22.0003571241653,1,6.67908557924728,0.224661761563083
"941","148_1",6.77268892945874,23.6244100524295,1,7.07889556118756,-0.306206631728823
"942","148_1",7.65125439863061,23.8691632519234,1,7.13504643689096,0.516207961739651
"943","148_1",7.09799825748036,23.8723034816527,1,7.13575997831444,-0.0377617208340792
"944","148_1",6.93527586302441,23.873227078632,1,7.13596981032059,-0.200693947296179
"945","148_1",7.22814230782256,23.9339997598648,1,7.14974369308459,0.0783986147379725
"946","148_1",6.64230782255855,23.9997598647854,1,7.16457467314655,-0.522266850587997
"947","148_1",7.16278242825961,24.4338504450198,1,7.26057591870347,-0.0977934904438609
"948","148_1",7.45537795127718,24.994104372616,1,7.37965942813943,0.0757185231377475
"949","148_1",7.22756659903884,24.9953974083869,1,7.37992806157069,-0.152361462531855
"950","148_1",6.96721076790931,24.9968751635536,1,7.38023503647523,-0.413024268565916
"951","148_1",7.76400865718235,25.9913120310821,1,7.57852846676259,0.185480190419764
"952","148_1",7.43856386827044,25.9931592250406,1,7.57888164390916,-0.140317775638719
"953","148_1",7.76353454406635,26.8654042122179,1,7.73956199833439,0.0239725457319562
"954","148_1",8.10518384197871,26.9883349701524,1,7.76124760910224,0.34393623287647
"955","148_1",8.16976482142252,27.924492868292,1,7.91888914463166,0.25087567679086
"956","148_1",7.95822570862978,27.925693544365,1,7.91908299269186,0.039142715937925
"957","148_1",7.76295883528264,27.92680186074,1,7.91926191077243,-0.156303075489794
"958","148_1",7.68159763805466,27.9272636592297,1,7.91933645470574,-0.237738816651076
"959","148_1",8.51036429743517,29.9829134558844,1,8.22180662531558,0.288557672119587
"960","148_1",8.54240079798779,30.9192560734198,1,8.34143136428184,0.200969433705946
"961","148_1",8.67251098310741,31.0433875074273,1,8.356501033978,0.316009949129413
"962","148_1",8.24943275752193,31.0457888595732,1,8.35679078864717,-0.107358031125235
"963","148_1",8.05416588417478,31.0468971759483,1,8.35692449896649,-0.302758614791712
"964","148_1",8.76963644144241,31.979360686171,1,8.46448392932866,0.305152512113747
"965","148_1",8.57436956809526,31.9804690025461,1,8.46460605231298,0.109763515782282
"966","148_1",8.6551889217621,32.9789696967831,1,8.56939443598536,0.0857944857767361
"967","148_1",8.23211069617662,32.9813710489291,1,8.56963419143887,-0.337523495262246
"968","148_1",8.50823078841317,33.9163282709957,1,8.65875287664407,-0.150522088230899
"969","148_1",8.34550839395721,33.9172518679749,1,8.65883685311585,-0.313328459158642
"970","148_1",9.01236542422349,34.4753815225188,1,8.70818144876702,0.304183975456473
"971","148_1",9.06036937721855,35.9735481825151,1,8.82760832198778,0.232761055230773
"972","148_1",9.41781680146051,36.9704787618875,1,8.89749502939324,0.520321772067273
"973","148_1",8.63674930807193,36.9749120273877,1,8.8977900007133,-0.261040692641371
"974","148_1",8.52284363195276,36.9755585452732,1,8.89783300603599,-0.374989374083228
"975","148_1",9.28706317711204,38.0326152879929,1,8.9644176425647,0.322645534547341
"976","148_1",9.04033809806753,42.9039428355043,1,9.19130456303511,-0.150966464967579
"977","148_1",9.51169119842865,43.9002268969912,1,9.22486476320545,0.286826435223201
"978","148_1",8.63299026836649,43.905214320679,1,9.22502386479244,-0.592033596425946
"979","148_1",9.25130150207655,43.9641398079534,1,9.2268971514454,0.0244043506311549
"980","148_1",9.364631469412,45.02489093859,1,9.25865671762709,0.105974751784913
"981","148_1",9.7703537684296,47.0205069315953,1,9.30935274189757,0.461001026532026
"982","148_1",9.96511266343818,47.9559259521515,1,9.32958028813222,0.635532375305958
"983","148_1",9.57417253407303,48.7073644544467,1,9.34439713111133,0.229775402961705
"984","148_1",9.3131055332695,50.0199804813172,1,9.36752777918498,-0.0544222459154753
"985","148_1",9.06902194158557,50.021365876786,1,9.36755047629208,-0.298528534706515
"986","148_1",9.18218258280816,51.3942927863997,1,9.38842835252254,-0.20624576971438
"987","148_1",9.18191166102759,51.8937740327631,1,9.39527546876056,-0.21336380773297
"988","148_1",9.01918926657164,51.8946976297423,1,9.39528778448338,-0.376098517911744
"989","148_1",9.05115803667911,52.9559105588685,1,9.40864233513017,-0.357484298451062
"990","148_1",9.34399061625469,53.0791183958968,1,9.41009405702553,-0.0661034407708421
"991","148_1",9.63523153036941,56.1367785553096,1,9.44046466222932,0.194766868140086
"992","149_1",0.894939304285176,0.0573553724096918,1,0.462428293672293,0.432511010612883
"993","149_1",1.00847246295606,0.743495568273822,1,0.677587823917641,0.330884639038419
"994","149_1",0.780525649827437,0.994529227226401,1,0.759451152296695,0.0210744975307423
"995","149_1",1.20319749274206,1.74134974462543,1,1.0131068092258,0.190090683516264
"996","149_1",0.910297182721345,1.74301221918803,1,1.01368847098996,-0.103391288268619
"997","149_1",1.07274865539673,2.24156986857215,1,1.19155221700538,-0.118803561608647
"998","149_1",0.844801842268103,2.49260352752473,1,1.28370364433962,-0.438901802071516
"999","149_1",1.4954882287565,2.86352007438034,1,1.42304608493447,0.0724421438220277
"1000","149_1",1.30015362496421,2.98949870234624,1,1.47123575908678,-0.171082134122566
"1001","149_1",1.91795688033569,3.98495152655187,1,1.86731743248071,0.0506394478549836
"1002","149_1",1.75523448587974,3.98587512353109,1,1.8676974336996,-0.11246294781986
"1003","149_1",1.59251209142378,3.98679872051031,1,1.86807745789023,-0.275565366466448
"1004","149_1",1.42978969696783,3.98772231748954,1,1.86845750505184,-0.438667808084014
"1005","149_1",2.34056099280518,4.85664235554173,1,2.23605879583759,0.10450219696759
"1006","149_1",2.21031534679527,4.98225154471594,1,2.29083248145016,-0.0805171346548872
"1007","149_1",2.04759295233931,4.98317514169516,1,2.29123672809896,-0.243643775759654
"1008","149_1",1.88487055788336,4.98409873867439,1,2.29164099656723,-0.406770438683874
"1009","149_1",3.39768084798517,5.91203662369888,1,2.70856850842899,0.689112339556182
"1010","149_1",3.08847443329628,5.97622661375481,1,2.73818106277592,0.350293370520356
"1011","149_1",2.82811860216676,5.97770436892157,1,2.73886392713623,0.0892546750305323
"1012","149_1",2.47012933436366,5.97973628227586,1,2.73980294893373,-0.269673614570066
"1013","149_1",3.46222796220641,6.91062967763386,1,3.17974950613906,0.282478456067346
"1014","149_1",3.26696108885927,6.91173799400893,1,3.18028438452047,0.0866767043388026
"1015","149_1",3.05538811084395,6.97537382587734,1,3.21103715672812,-0.155649045884169
"1016","149_1",3.05538811084395,6.97537382587734,1,3.21103715672812,-0.155649045884169
"1017","149_1",3.70580357555177,7.84577161909629,1,3.63942184792962,0.0663817276221526
"1018","149_1",4.03118063401854,7.96879473672868,1,3.70104452640979,0.330136107608746
"1019","149_1",4.03118063401854,7.96879473672868,1,3.70104452640979,0.330136107608746
"1020","149_1",3.77082480288901,7.97027249189544,1,3.7017862172494,0.0690385856396101
"1021","149_1",3.54301345065067,7.97156552766635,1,3.70243522516235,-0.159421774511681
"1022","149_1",3.99816204201134,8.84307163726037,1,4.14533548523397,-0.147173443222628
"1023","149_1",3.70526173199063,8.84473411182297,1,4.14618965878915,-0.440927926798516
"1024","149_1",4.25845014269573,8.96646419368444,1,4.20881633841819,0.0496338042775415
"1025","149_1",4.29072369980635,9.46576072065194,1,4.46719178383944,-0.176468084033089
"1026","149_1",4.81123217072997,9.83741614509093,1,4.66074348800567,0.150488682724299
"1027","149_1",4.95764846051777,9.89902006360505,1,4.69289948949813,0.264748971019642
"1028","149_1",4.61593143216026,9.90095961726141,1,4.69391217641403,-0.0779807442537699
"1029","149_1",5.46181696155066,10.3956381593328,1,4.95258923900788,0.509227722542778
"1030","149_1",4.43639495469757,10.9009380666652,1,5.2170079957541,-0.780613041056534
"1031","149_1",6.07938316036414,11.8281370741063,1,5.69936709716366,0.380016063200475
"1032","149_1",5.72139389256104,11.8301689874606,1,5.70041643946462,0.020977453096422
"1033","149_1",6.11145352613933,12.7020445358463,1,6.14560943124765,-0.0341559051083165
"1034","149_1",5.94859567079309,12.9527087560072,1,6.27126833246195,-0.322672661668864
"1035","149_1",6.59901113550091,13.8231065492262,1,6.69664512713902,-0.0976339916381077
"1036","149_1",7.02202163064125,13.945575508671,1,6.75491038163361,0.267111249007639
"1037","149_1",6.76159806906658,14.0719235754286,1,6.81455977238809,-0.052961703321512
"1038","149_1",6.66396463239301,14.0724777336162,1,6.8148203354234,-0.150855703030394
"1039","149_1",7.80268274135898,14.6903641127158,1,7.09920456802489,0.703478173334091
"1040","149_1",7.11924868464397,14.6942432200285,1,7.10094909305527,0.0182995915887032
"1041","149_1",7.37953678532835,14.8176357764526,1,7.1561598272786,0.22337695804975
"1042","149_1",7.00517368241194,15.007065516891,1,7.23983036851889,-0.234656686106954
"1043","149_1",8.3867223698267,17.9336672649523,1,8.33234666901761,0.0543757008090928
"1044","149_1",8.20772773592515,17.9346832216294,1,8.33265274155734,-0.124925005632189
"1045","149_1",7.86573978578707,18.4361040216491,1,8.47707399181249,-0.611334206025423
"1046","149_1",8.30481932903758,18.9330915561685,1,8.60709948120147,-0.302280152163892
"1047","149_1",9.166706176093,19.9271589849053,1,8.828414094285,0.338292081808
"1048","149_1",8.74362795050751,19.9295603370513,1,8.82888747307442,-0.0852595225669113
"1049","149_1",8.64599451383394,19.9301144952389,1,8.82899667328816,-0.183002159454219
"1050","149_1",9.31285154410022,20.4882441497828,1,8.93128724352666,0.381564300573558
"1051","149_1",9.19870881142305,20.9259367582362,1,9.001097594135,0.197611217288053
"1052","149_1",9.52367948721895,21.7981817454136,1,9.11497515529456,0.408704331924394
"1053","149_1",8.77508874227642,21.9273006031088,1,9.12918137000654,-0.354092627730122
"1054","149_1",9.01829183817349,23.5492292583208,1,9.25871701341373,-0.240425175240242
"1055","149_1",9.39241788453191,23.7968456084503,1,9.27173709184792,0.120680792683993
"1056","149_1",9.48998359076034,23.9211617618536,1,9.27772026552228,0.212263325238064
"1057","149_1",9.16453880184842,23.923008955812,1,9.27780649006822,-0.113267688219794
"1058","149_1",8.82265244737806,24.2371242884455,1,9.29138335497531,-0.468730907597248
"1059","149_1",9.11541729650849,24.4852024370646,1,9.30067748460104,-0.185260188092546
"1060","149_1",9.30987140451393,25.9825378597795,1,9.33611803707721,-0.0262466325632786
"1061","149_1",9.01642925093206,26.9831628270688,1,9.34661336654885,-0.33018411561679
"1062","149_1",8.65843998312896,26.9851947404231,1,9.34662790702797,-0.688187923899006
"1063","149_1",10.0736845670023,27.7888164720442,1,9.3508922910947,0.722792275907601
"1064","149_1",9.63423250630355,27.9786156512744,1,9.35155127539461,0.282681230908942
"1065","149_1",9.11348697882192,28.0440063174033,1,9.35175445994926,-0.238267481127336
"1066","149_1",9.38906522749733,29.9779260321966,1,9.35444053651075,0.0346246909865844
"1067","149_1",9.71346019450952,31.9115686678961,1,9.35476512046372,0.358695074045796
"1068","149_1",9.43676439348925,32.0380090943516,1,9.35476923828877,0.0819951552004756
"1069","149_1",9.20885144558321,32.2266075975087,1,9.35477410186597,-0.145922656282758
"1070","149_1",9.33862297847711,32.9750905894704,1,9.35478390561878,-0.0161609271416694
"1071","149_1",9.27299217713358,33.9744225209887,1,9.3547870795364,-0.0817949024028213
"1072","149_1",9.4354097845864,34.5354153261683,1,9.3547874598163,0.0806223247701041
"1073","149_1",9.14122259610796,36.9096137209567,1,9.35478762809716,-0.2135650319892
"1074","149_1",9.32018336478694,36.971032920075,1,9.35478762816704,-0.0346042633800998
"1075","149_1",9.59359423921777,42.9008026057749,1,9.35478762852472,0.238806610693054
"1076","149_1",9.37985388695788,46.96028840855,1,9.35478762852472,0.0250662584331636
"1077","149_1",10.2091962551221,47.9545405566827,1,9.35478762852472,0.854408626597383
"1078","149_1",9.02132277559364,47.961282814631,1,9.35478762852472,-0.333464852931076
"1079","149_1",9.39341690859776,51.9550085124855,1,9.35478762852472,0.0386292800730441
"1080","149_1",9.263238993033,51.9557473900689,1,9.35478762852472,-0.0915486354917174
"1081","15_1",0.258544738196408,47.8046146234928,1,0.401237708656466,-0.142692970460058
"1082","15_1",0.759030508994214,142.065302327619,1,0.551023594636644,0.20800691435757
"1083","15_1",0.79482126521392,166.288392566512,1,0.778621601975714,0.0161996632382065
"1084","15_1",1.4528565413318,213.436280906918,1,1.65063416188303,-0.197777620551226
"1085","15_1",3.18824036496514,261.970183826421,1,2.93225402475572,0.255986340209417
"1086","15_1",3.98815207015005,310.001144746757,1,4.16872384999913,-0.18057177984908
"1087","15_1",5.33463306884702,381.723013092917,1,5.48819202491333,-0.153558956066309
"1088","15_1",6.64848131922602,453.427336950733,1,6.19499084603222,0.453490473193805
"1089","15_1",6.33338230858584,547.652935678173,1,6.59246435376899,-0.25908204518315
"1090","150_1",0.113071410611394,0.0638097966962192,1,0.123626641834931,-0.0105552312235366
"1091","150_1",0.483643521608164,97.2494885754077,1,0.440566411543165,0.0430771100649994
"1092","150_1",0.716549825015013,170.106842761093,1,0.754957457770944,-0.0384076327559312
"1093","150_1",0.944929546643002,265.576373849711,1,1.06225617545485,-0.117326628811846
"1094","150_1",1.45271176907746,338.628515835838,1,1.19727881438218,0.255432954695275
"1095","150_1",1.14083332248844,435.330583523799,1,1.28847577129181,-0.147642448803367
"1096","150_1",1.33581051615767,506.545675047145,1,1.32038861702583,0.015421899131838
"1097","151_1",0.113071410611394,0.0638097966962619,1,0.120795896802769,-0.00772448619137549
"1098","151_1",0.403061252021434,95.5770002198959,1,0.378171453931171,0.0248897980902628
"1099","151_1",0.74497007504268,168.511597843687,1,0.771096054968041,-0.0261259799253613
"1100","151_1",1.12975990598915,265.707351853456,1,1.17292591356431,-0.0431660075751632
"1101","151_1",1.46692948902716,338.638591066895,1,1.32674999904235,0.140179489984813
"1102","151_1",1.2924738120802,433.822657275556,1,1.41557661104227,-0.123102798962074
"1103","151_1",1.47798771565471,506.646427357718,1,1.44293772554008,0.0350499901146308
"1104","152_1",NA,NA,NA,NA,NA
"1105","153_1",NA,NA,NA,NA,NA
"1106","154_1",0.613163860660088,1.18956438487308,1,0.579628766034955,0.0335350946251335
"1107","154_1",0.547902823372657,73.4648157012924,1,0.582819293413429,-0.0349164700407719
"1108","154_1",1.08748095841844,169.390617520345,1,1.07305173970286,0.0144292187155752
"1109","154_1",1.08881467213913,240.013882240306,1,1.16593415941881,-0.0771194872796832
"1110","154_1",1.11442803791149,336.301579703207,1,1.17526619504724,-0.0608381571357484
"1111","154_1",1.1586224607471,408.499760651029,1,1.17558553061773,-0.0169630698706331
"1112","154_1",1.31748595188664,504.693633317377,1,1.17561308259391,0.14187286929273
"1113","155_1",0.608404927611258,1.19291527046427,1,0.561862338109677,0.0465425895015814
"1114","155_1",0.538384957275002,73.4715174724748,1,0.628202995410826,-0.0898180381358239
"1115","155_1",1.11600424503594,167.765438008617,1,0.964617258915728,0.151386986120212
